Sequential;0;0; 0.585104; 0.437108; 0.0; 0.147996;
MPIOnly;0;1; 0.673315; 0.435121; 0.008516; 0.238194;
MPI+OpenMP;1;1; 1.072024; 0.528976; 0.008125; 0.543048;
MPI+OpenMP;2;1; 0.871714; 0.459266; 0.008309; 0.412448;
MPI+OpenMP;3;1; 0.798719; 0.452571; 0.009012; 0.346147;
MPI+OpenMP;4;1; 0.772662; 0.448123; 0.008916; 0.324539;
MPIOnly;0;3; 0.681201; 0.468647; 0.066452; 0.146100;
MPI+OpenMP;1;3; 0.735812; 0.465927; 0.065704; 0.204179;
MPI+OpenMP;2;3; 0.744251; 0.482347; 0.080406; 0.181498;
MPI+OpenMP;3;3; 0.682516; 0.427136; 0.073611; 0.181768;
MPI+OpenMP;4;3; 0.764440; 0.498252; 0.082862; 0.183325;
MPIOnly;0;5; 0.811295; 0.561149; 0.102982; 0.147163;
MPI+OpenMP;1;5; 0.943239; 0.646132; 0.110253; 0.186854;
MPI+OpenMP;2;5; 0.796399; 0.523887; 0.105459; 0.167051;
MPI+OpenMP;3;5; 0.742008; 0.493996; 0.120827; 0.127183;
MPI+OpenMP;4;5; 0.922905; 0.624126; 0.152220; 0.146558;
MPIOnly;0;9; 1.010613; 0.738502; 0.146118; 0.125992;
MPI+OpenMP;1;9; 0.987143; 0.680721; 0.170845; 0.135577;
MPI+OpenMP;2;9; 0.955669; 0.630815; 0.175660; 0.149190;
MPI+OpenMP;3;9; 1.062809; 0.672798; 0.186806; 0.203203;
MPI+OpenMP;4;9; 1.078444; 0.600755; 0.188094; 0.289593;
Sequential;0;0; 0.588030; 0.445628; 0.0; 0.142402;
MPIOnly;0;1; 0.691531; 0.445369; 0.008672; 0.246162;
MPI+OpenMP;1;1; 0.975516; 0.447791; 0.008907; 0.527724;
MPI+OpenMP;2;1; 0.877529; 0.482776; 0.008823; 0.394753;
MPI+OpenMP;3;1; 0.791237; 0.447853; 0.008835; 0.343384;
MPI+OpenMP;4;1; 0.759133; 0.445129; 0.008397; 0.314004;
MPIOnly;0;3; 0.672418; 0.455431; 0.070752; 0.146233;
MPI+OpenMP;1;3; 0.706247; 0.441206; 0.066378; 0.198662;
MPI+OpenMP;2;3; 0.729064; 0.459093; 0.075147; 0.194823;
MPI+OpenMP;3;3; 0.691802; 0.436160; 0.078562; 0.177080;
MPI+OpenMP;4;3; 0.706272; 0.439276; 0.075300; 0.191695;
MPIOnly;0;5; 0.726996; 0.489606; 0.095091; 0.142297;
MPI+OpenMP;1;5; 0.757697; 0.487996; 0.097690; 0.172009;
MPI+OpenMP;2;5; 0.740997; 0.464960; 0.115964; 0.160073;
MPI+OpenMP;3;5; 0.751551; 0.499806; 0.107937; 0.143806;
MPI+OpenMP;4;5; 0.985659; 0.683732; 0.112632; 0.189293;
MPIOnly;0;9; 0.897857; 0.614193; 0.164110; 0.119551;
MPI+OpenMP;1;9; 1.020828; 0.694095; 0.170582; 0.156148;
MPI+OpenMP;2;9; 1.056321; 0.743935; 0.160354; 0.152030;
MPI+OpenMP;3;9; 0.901890; 0.540049; 0.201354; 0.160483;
MPI+OpenMP;4;9; 1.144739; 0.651632; 0.148825; 0.344281;
Sequential;0;0; 0.613505; 0.458335; 0.0; 0.155170;
MPIOnly;0;1; 0.677008; 0.438047; 0.008571; 0.238959;
MPI+OpenMP;1;1; 0.973358; 0.454253; 0.009390; 0.519105;
MPI+OpenMP;2;1; 0.848342; 0.450912; 0.008400; 0.397430;
MPI+OpenMP;3;1; 0.779022; 0.429960; 0.008683; 0.349062;
MPI+OpenMP;4;1; 0.752648; 0.431863; 0.008691; 0.320785;
MPIOnly;0;3; 0.661630; 0.445938; 0.066885; 0.148805;
MPI+OpenMP;1;3; 0.718161; 0.445290; 0.067516; 0.205355;
MPI+OpenMP;2;3; 0.728627; 0.465458; 0.073764; 0.189404;
MPI+OpenMP;3;3; 0.711878; 0.461448; 0.080090; 0.170338;
MPI+OpenMP;4;3; 0.704013; 0.453812; 0.085308; 0.164892;
MPIOnly;0;5; 0.734632; 0.491127; 0.103413; 0.140092;
MPI+OpenMP;1;5; 0.742731; 0.485551; 0.095185; 0.161995;
MPI+OpenMP;2;5; 0.754474; 0.489141; 0.109538; 0.155795;
MPI+OpenMP;3;5; 0.726543; 0.478794; 0.114000; 0.133747;
MPI+OpenMP;4;5; 0.918126; 0.633640; 0.150518; 0.133968;
MPIOnly;0;9; 0.965795; 0.688219; 0.154350; 0.123223;
MPI+OpenMP;1;9; 1.009217; 0.706594; 0.165005; 0.137617;
MPI+OpenMP;2;9; 0.884596; 0.586127; 0.171060; 0.127407;
MPI+OpenMP;3;9; 0.958496; 0.604711; 0.225833; 0.127952;
MPI+OpenMP;4;9; 1.160416; 0.668782; 0.183137; 0.308494;
Sequential;0;0; 0.582747; 0.435001; 0.0; 0.147746;
MPIOnly;0;1; 0.673232; 0.443555; 0.008934; 0.229677;
MPI+OpenMP;1;1; 0.992262; 0.452238; 0.008626; 0.540024;
MPI+OpenMP;2;1; 0.858229; 0.452416; 0.008987; 0.405813;
MPI+OpenMP;3;1; 0.812396; 0.442405; 0.009230; 0.369990;
MPI+OpenMP;4;1; 0.747581; 0.435624; 0.008260; 0.311957;
MPIOnly;0;3; 0.668415; 0.450036; 0.067338; 0.151041;
MPI+OpenMP;1;3; 0.697173; 0.425208; 0.069136; 0.202829;
MPI+OpenMP;2;3; 0.801923; 0.505495; 0.086629; 0.209797;
MPI+OpenMP;3;3; 0.707001; 0.459141; 0.077802; 0.170058;
MPI+OpenMP;4;3; 0.737575; 0.478430; 0.078873; 0.180271;
MPIOnly;0;5; 0.714816; 0.478616; 0.112805; 0.123392;
MPI+OpenMP;1;5; 0.766510; 0.505811; 0.095123; 0.165576;
MPI+OpenMP;2;5; 0.804826; 0.545437; 0.105634; 0.153755;
MPI+OpenMP;3;5; 0.705531; 0.463206; 0.112538; 0.129785;
MPI+OpenMP;4;5; 0.967472; 0.690224; 0.142209; 0.135038;
MPIOnly;0;9; 0.939430; 0.666577; 0.154441; 0.118410;
MPI+OpenMP;1;9; 0.904427; 0.600908; 0.156538; 0.146979;
MPI+OpenMP;2;9; 1.027172; 0.715666; 0.152635; 0.158868;
MPI+OpenMP;3;9; 1.054968; 0.694214; 0.175225; 0.185528;
MPI+OpenMP;4;9; 1.145878; 0.636281; 0.176937; 0.332657;
Sequential;0;0; 0.587671; 0.432606; 0.0; 0.155065;
MPIOnly;0;1; 0.692611; 0.456510; 0.009145; 0.236101;
MPI+OpenMP;1;1; 1.001263; 0.451398; 0.008990; 0.549865;
MPI+OpenMP;2;1; 0.840750; 0.436081; 0.009118; 0.404669;
