Sequential;0;0; 0.278778; 0.213240; 0.0; 0.065538;
MPIOnly;0;1; 0.327991; 0.211974; 0.008718; 0.116017;
MPI+OpenMP;1;1; 0.493882; 0.227870; 0.008850; 0.266012;
MPI+OpenMP;2;1; 0.422824; 0.218512; 0.008597; 0.204312;
MPI+OpenMP;3;1; 0.395025; 0.224007; 0.009504; 0.171018;
MPI+OpenMP;4;1; 0.363324; 0.217012; 0.008758; 0.146312;
MPIOnly;0;3; 0.333510; 0.229476; 0.040399; 0.063634;
MPI+OpenMP;1;3; 0.354809; 0.216516; 0.043431; 0.094861;
MPI+OpenMP;2;3; 0.334537; 0.207955; 0.041692; 0.084889;
MPI+OpenMP;3;3; 0.346007; 0.229573; 0.042518; 0.073916;
MPI+OpenMP;4;3; 0.358990; 0.219883; 0.045714; 0.093390;
MPIOnly;0;5; 0.369130; 0.255939; 0.068986; 0.044205;
MPI+OpenMP;1;5; 0.368465; 0.249770; 0.060269; 0.058424;
MPI+OpenMP;2;5; 0.362192; 0.230343; 0.066876; 0.064972;
MPI+OpenMP;3;5; 0.424616; 0.294100; 0.072853; 0.057663;
MPI+OpenMP;4;5; 0.391693; 0.238488; 0.060475; 0.092727;
MPIOnly;0;9; 0.499233; 0.345445; 0.105423; 0.048363;
MPI+OpenMP;1;9; 0.445337; 0.297724; 0.106231; 0.041380;
MPI+OpenMP;2;9; 0.495793; 0.330910; 0.116549; 0.048333;
MPI+OpenMP;3;9; 0.497931; 0.300676; 0.125341; 0.071912;
MPI+OpenMP;4;9; 0.628985; 0.287890; 0.165394; 0.175700;
Sequential;0;0; 0.285306; 0.218357; 0.0; 0.066949;
MPIOnly;0;1; 0.319271; 0.207363; 0.008559; 0.111908;
MPI+OpenMP;1;1; 0.476726; 0.209165; 0.008478; 0.267561;
MPI+OpenMP;2;1; 0.403014; 0.212117; 0.008836; 0.190897;
MPI+OpenMP;3;1; 0.385625; 0.216010; 0.008620; 0.169615;
MPI+OpenMP;4;1; 0.368689; 0.224224; 0.008728; 0.144464;
MPIOnly;0;3; 0.315711; 0.216385; 0.039718; 0.059608;
MPI+OpenMP;1;3; 0.366212; 0.226821; 0.042534; 0.096856;
MPI+OpenMP;2;3; 0.350685; 0.229891; 0.040889; 0.079903;
MPI+OpenMP;3;3; 0.336440; 0.214793; 0.040254; 0.081393;
MPI+OpenMP;4;3; 0.354579; 0.223827; 0.046324; 0.084427;
MPIOnly;0;5; 0.330436; 0.232972; 0.058227; 0.039237;
MPI+OpenMP;1;5; 0.354818; 0.238621; 0.058541; 0.057655;
MPI+OpenMP;2;5; 0.384406; 0.239878; 0.074962; 0.069566;
MPI+OpenMP;3;5; 0.379560; 0.250162; 0.072599; 0.056798;
MPI+OpenMP;4;5; 0.387199; 0.241288; 0.089909; 0.056001;
MPIOnly;0;9; 0.486825; 0.349314; 0.098365; 0.039143;
MPI+OpenMP;1;9; 0.505520; 0.358415; 0.105247; 0.041855;
MPI+OpenMP;2;9; 0.540127; 0.375383; 0.098881; 0.065863;
MPI+OpenMP;3;9; 0.540339; 0.337490; 0.126766; 0.076080;
MPI+OpenMP;4;9; 0.608342; 0.295564; 0.176299; 0.136477;
Sequential;0;0; 0.267357; 0.200821; 0.0; 0.066536;
MPIOnly;0;1; 0.326586; 0.212220; 0.008430; 0.114366;
MPI+OpenMP;1;1; 0.481042; 0.220503; 0.009515; 0.260539;
MPI+OpenMP;2;1; 0.421851; 0.223202; 0.009327; 0.198649;
MPI+OpenMP;3;1; 0.385672; 0.217279; 0.008671; 0.168393;
MPI+OpenMP;4;1; 0.376606; 0.219533; 0.009241; 0.157073;
MPIOnly;0;3; 0.319159; 0.217382; 0.040200; 0.061577;
MPI+OpenMP;1;3; 0.355751; 0.219451; 0.041548; 0.094751;
