Sequential;0;0; 0.017813; 0.012086; 0.0; 0.005727;
MPIOnly;0;1; 0.026442; 0.018949; 0.008676; 0.007493;
MPI+OpenMP;1;1; 0.036369; 0.018473; 0.008447; 0.017896;
MPI+OpenMP;2;1; 0.031316; 0.018334; 0.008437; 0.012982;
MPI+OpenMP;3;1; 0.031528; 0.018550; 0.008695; 0.012978;
MPI+OpenMP;4;1; 0.030359; 0.018374; 0.008445; 0.011985;
MPIOnly;0;3; 0.035286; 0.009949; 0.018772; 0.006564;
MPI+OpenMP;1;3; 0.036824; 0.010171; 0.018661; 0.007992;
MPI+OpenMP;2;3; 0.041096; 0.010181; 0.022838; 0.008075;
MPI+OpenMP;3;3; 0.040594; 0.011725; 0.020803; 0.008066;
MPI+OpenMP;4;3; 0.040888; 0.010287; 0.018648; 0.011953;
MPIOnly;0;5; 0.045984; 0.010362; 0.030243; 0.005379;
MPI+OpenMP;1;5; 0.046527; 0.010174; 0.029780; 0.006573;
MPI+OpenMP;2;5; 0.046876; 0.010592; 0.029083; 0.007200;
MPI+OpenMP;3;5; 0.054082; 0.009800; 0.033594; 0.010688;
MPI+OpenMP;4;5; 0.061116; 0.010539; 0.034048; 0.016529;
MPIOnly;0;9; 0.078410; 0.018316; 0.054527; 0.005566;
MPI+OpenMP;1;9; 0.071405; 0.011328; 0.053529; 0.006546;
MPI+OpenMP;2;9; 0.085294; 0.010262; 0.067393; 0.007637;
MPI+OpenMP;3;9; 0.113528; 0.010603; 0.071175; 0.031749;
MPI+OpenMP;4;9; 0.270797; 0.015974; 0.147887; 0.106934;
Sequential;0;0; 0.018534; 0.012133; 0.0; 0.006401;
MPIOnly;0;1; 0.029257; 0.020702; 0.009243; 0.008554;
MPI+OpenMP;1;1; 0.035590; 0.019197; 0.009112; 0.016393;
MPI+OpenMP;2;1; 0.031809; 0.019198; 0.009148; 0.012611;
MPI+OpenMP;3;1; 0.031577; 0.018804; 0.008774; 0.012773;
MPI+OpenMP;4;1; 0.030808; 0.018673; 0.008709; 0.012135;
MPIOnly;0;3; 0.034393; 0.010064; 0.018290; 0.006039;
MPI+OpenMP;1;3; 0.037375; 0.010067; 0.018597; 0.008711;
MPI+OpenMP;2;3; 0.039639; 0.010166; 0.020741; 0.008731;
MPI+OpenMP;3;3; 0.039965; 0.010448; 0.019154; 0.010363;
