Sequential;0;0; 0.945069; 0.608872; 0.0; 0.336197;
MPIOnly;0;1; 1.070007; 0.629168; 0.009185; 0.440839;
MPI+OpenMP;1;1; 1.402942; 0.637568; 0.008634; 0.765374;
MPI+OpenMP;2;1; 1.080496; 0.592741; 0.008917; 0.487755;
MPI+OpenMP;3;1; 1.076576; 0.665774; 0.008588; 0.410802;
MPI+OpenMP;4;1; 1.008033; 0.665392; 0.009123; 0.342641;
MPIOnly;0;3; 0.940419; 0.652348; 0.063645; 0.224424;
MPI+OpenMP;1;3; 0.974075; 0.624043; 0.075056; 0.274974;
MPI+OpenMP;2;3; 0.929762; 0.664148; 0.063549; 0.202063;
MPI+OpenMP;3;3; 0.903325; 0.674853; 0.065251; 0.163220;
MPI+OpenMP;4;3; 0.944800; 0.673879; 0.071069; 0.199851;
MPIOnly;0;5; 0.896284; 0.668764; 0.092849; 0.134669;
MPI+OpenMP;1;5; 0.975797; 0.707999; 0.096133; 0.171665;
MPI+OpenMP;2;5; 1.001104; 0.722931; 0.096282; 0.181888;
MPI+OpenMP;3;5; 1.012372; 0.759094; 0.105482; 0.147796;
MPI+OpenMP;4;5; 1.047347; 0.762537; 0.126744; 0.158064;
MPIOnly;0;9; 1.251446; 0.969760; 0.171503; 0.110181;
MPI+OpenMP;1;9; 1.195937; 0.902843; 0.176752; 0.116338;
MPI+OpenMP;2;9; 1.278775; 0.959183; 0.147389; 0.172201;
MPI+OpenMP;3;9; 1.314179; 0.955119; 0.175636; 0.183423;
MPI+OpenMP;4;9; 1.387623; 0.812063; 0.141439; 0.434115;
Sequential;0;0; 0.977806; 0.644619; 0.0; 0.333187;
MPIOnly;0;1; 1.078766; 0.637562; 0.009047; 0.441204;
MPI+OpenMP;1;1; 1.421741; 0.670547; 0.008788; 0.751194;
MPI+OpenMP;2;1; 1.137193; 0.633031; 0.008729; 0.504161;
MPI+OpenMP;3;1; 1.052313; 0.640787; 0.008855; 0.411526;
MPI+OpenMP;4;1; 1.017032; 0.657255; 0.008581; 0.359777;
MPIOnly;0;3; 0.973597; 0.678019; 0.064228; 0.231349;
MPI+OpenMP;1;3; 0.975194; 0.647921; 0.064939; 0.262333;
