Sequential;0;0; 0.006009; 0.000379; 0.0; 0.005630;
MPIOnly;0;1; 0.014773; 0.009208; 0.008933; 0.005565;
MPI+OpenMP;1;1; 0.015330; 0.009084; 0.008715; 0.006246;
MPI+OpenMP;2;1; 0.015666; 0.009342; 0.008960; 0.006324;
MPI+OpenMP;3;1; 0.016712; 0.009380; 0.008953; 0.007332;
MPI+OpenMP;4;1; 0.016491; 0.009159; 0.008772; 0.007332;
MPIOnly;0;3; 0.030497; 0.000773; 0.022341; 0.007382;
MPI+OpenMP;1;3; 0.031810; 0.000018; 0.024326; 0.007466;
MPI+OpenMP;2;3; 0.030227; 0.000547; 0.021099; 0.008581;
MPI+OpenMP;3;3; 0.031021; 0.000338; 0.021737; 0.008946;
MPI+OpenMP;4;3; 0.031866; 0.000029; 0.023031; 0.008806;
MPIOnly;0;5; 0.041936; 0.000189; 0.034031; 0.007716;
MPI+OpenMP;1;5; 0.043472; 0.000430; 0.035443; 0.007599;
MPI+OpenMP;2;5; 0.054846; 0.000193; 0.045130; 0.009520;
MPI+OpenMP;3;5; 0.048678; 0.000400; 0.034861; 0.013417;
MPI+OpenMP;4;5; 0.055523; 0.000508; 0.043091; 0.011923;
MPIOnly;0;9; 0.074352; 0.001067; 0.064874; 0.008411;
MPI+OpenMP;1;9; 0.084240; 0.000020; 0.075587; 0.008633;
MPI+OpenMP;2;9; 0.086237; 0.001996; 0.074213; 0.010027;
MPI+OpenMP;3;9; 0.093459; 0.001478; 0.080167; 0.011813;
MPI+OpenMP;4;9; 0.163025; 0.001434; 0.124134; 0.037456;
Sequential;0;0; 0.006002; 0.000366; 0.0; 0.005636;
MPIOnly;0;1; 0.014170; 0.009129; 0.008834; 0.005041;
MPI+OpenMP;1;1; 0.014792; 0.009047; 0.008640; 0.005745;
MPI+OpenMP;2;1; 0.015080; 0.009168; 0.008703; 0.005912;
MPI+OpenMP;3;1; 0.016500; 0.009217; 0.008860; 0.007283;
MPI+OpenMP;4;1; 0.016488; 0.009303; 0.008961; 0.007185;
MPIOnly;0;3; 0.026885; 0.000398; 0.020789; 0.005698;
MPI+OpenMP;1;3; 0.027885; 0.000434; 0.020761; 0.006689;
MPI+OpenMP;2;3; 0.029785; 0.000526; 0.021529; 0.007728;
MPI+OpenMP;3;3; 0.029520; 0.000407; 0.021375; 0.007737;
MPI+OpenMP;4;3; 0.030079; 0.000118; 0.021304; 0.008657;
MPIOnly;0;5; 0.043434; 0.001198; 0.035467; 0.006767;
MPI+OpenMP;1;5; 0.042332; 0.000388; 0.034736; 0.007208;
MPI+OpenMP;2;5; 0.054455; 0.000024; 0.044351; 0.010080;
