Sequential;0;0; 0.027161; 0.015388; 0.0; 0.011773;
MPIOnly;0;1; 0.036198; 0.022318; 0.008609; 0.013880;
MPI+OpenMP;1;1; 0.046047; 0.023044; 0.008571; 0.023003;
MPI+OpenMP;2;1; 0.039158; 0.023734; 0.008876; 0.015424;
MPI+OpenMP;3;1; 0.038256; 0.024105; 0.008753; 0.014151;
MPI+OpenMP;4;1; 0.036005; 0.023695; 0.008865; 0.012310;
MPIOnly;0;3; 0.043084; 0.014133; 0.020540; 0.008411;
MPI+OpenMP;1;3; 0.043041; 0.014094; 0.018505; 0.010442;
MPI+OpenMP;2;3; 0.046878; 0.014979; 0.022429; 0.009470;
MPI+OpenMP;3;3; 0.045952; 0.014454; 0.019505; 0.011992;
MPI+OpenMP;4;3; 0.040895; 0.013743; 0.018852; 0.008299;
MPIOnly;0;5; 0.050660; 0.013364; 0.029707; 0.007587;
MPI+OpenMP;1;5; 0.060775; 0.020345; 0.030334; 0.010096;
MPI+OpenMP;2;5; 0.062563; 0.015298; 0.032640; 0.014624;
MPI+OpenMP;3;5; 0.062883; 0.014649; 0.035062; 0.013171;
MPI+OpenMP;4;5; 0.062730; 0.014117; 0.039550; 0.009063;
MPIOnly;0;9; 0.082769; 0.024599; 0.051888; 0.006279;
MPI+OpenMP;1;9; 0.073392; 0.012881; 0.053443; 0.007066;
MPI+OpenMP;2;9; 0.093845; 0.025901; 0.060539; 0.007403;
MPI+OpenMP;3;9; 0.117820; 0.018535; 0.067638; 0.031646;
MPI+OpenMP;4;9; 0.657086; 0.023830; 0.087699; 0.545555;
Sequential;0;0; 0.027250; 0.015181; 0.0; 0.012069;
MPIOnly;0;1; 0.036982; 0.022578; 0.009050; 0.014404;
MPI+OpenMP;1;1; 0.045940; 0.023476; 0.008841; 0.022463;
MPI+OpenMP;2;1; 0.039117; 0.023550; 0.008857; 0.015567;
MPI+OpenMP;3;1; 0.039058; 0.023738; 0.008854; 0.015320;
MPI+OpenMP;4;1; 0.035670; 0.023471; 0.009149; 0.012198;
MPIOnly;0;3; 0.041394; 0.013483; 0.019371; 0.008538;
MPI+OpenMP;1;3; 0.045068; 0.015256; 0.019557; 0.010253;
MPI+OpenMP;2;3; 0.041615; 0.013869; 0.019178; 0.008568;
MPI+OpenMP;3;3; 0.049755; 0.014445; 0.019682; 0.015626;
MPI+OpenMP;4;3; 0.049325; 0.014921; 0.026057; 0.008347;
