Sequential;0;0; 0.088640; 0.054538; 0.0; 0.034102;
MPIOnly;0;1; 0.107994; 0.063059; 0.010006; 0.044935;
MPI+OpenMP;1;1; 0.149450; 0.060246; 0.009052; 0.089204;
MPI+OpenMP;2;1; 0.145235; 0.060009; 0.009065; 0.085226;
MPI+OpenMP;3;1; 0.128261; 0.060776; 0.009110; 0.067485;
MPI+OpenMP;4;1; 0.121157; 0.060633; 0.008770; 0.060524;
MPIOnly;0;3; 0.121052; 0.052137; 0.029227; 0.039688;
MPI+OpenMP;1;3; 0.128168; 0.052122; 0.029781; 0.046265;
MPI+OpenMP;2;3; 0.124243; 0.055059; 0.028509; 0.040673;
MPI+OpenMP;3;3; 0.121750; 0.056168; 0.028531; 0.037051;
MPI+OpenMP;4;3; 0.114765; 0.053127; 0.027420; 0.034218;
MPIOnly;0;5; 0.124908; 0.057003; 0.041095; 0.026810;
MPI+OpenMP;1;5; 0.123101; 0.054423; 0.041382; 0.027296;
MPI+OpenMP;2;5; 0.136825; 0.056544; 0.053930; 0.026350;
MPI+OpenMP;3;5; 0.125379; 0.054175; 0.046645; 0.024558;
MPI+OpenMP;4;5; 0.145510; 0.057591; 0.041429; 0.046489;
MPIOnly;0;9; 0.166899; 0.068174; 0.072665; 0.026058;
MPI+OpenMP;1;9; 0.178581; 0.077545; 0.077590; 0.023444;
MPI+OpenMP;2;9; 0.177116; 0.063786; 0.071995; 0.041332;
MPI+OpenMP;3;9; 0.239764; 0.098873; 0.070603; 0.070287;
MPI+OpenMP;4;9; 0.283983; 0.099168; 0.096486; 0.088327;
Sequential;0;0; 0.084289; 0.052656; 0.0; 0.031633;
MPIOnly;0;1; 0.105604; 0.060120; 0.008913; 0.045483;
MPI+OpenMP;1;1; 0.152280; 0.060643; 0.008516; 0.091637;
MPI+OpenMP;2;1; 0.142995; 0.060264; 0.008609; 0.082731;
MPI+OpenMP;3;1; 0.128680; 0.060705; 0.008835; 0.067975;
MPI+OpenMP;4;1; 0.120008; 0.060588; 0.008818; 0.059420;
MPIOnly;0;3; 0.119203; 0.051280; 0.026910; 0.041013;
MPI+OpenMP;1;3; 0.129648; 0.054145; 0.027391; 0.048112;
MPI+OpenMP;2;3; 0.119640; 0.051358; 0.028484; 0.039797;
MPI+OpenMP;3;3; 0.119616; 0.052277; 0.028321; 0.039018;
MPI+OpenMP;4;3; 0.119246; 0.053122; 0.027659; 0.038463;
MPIOnly;0;5; 0.124427; 0.053024; 0.048480; 0.022921;
MPI+OpenMP;1;5; 0.135701; 0.055477; 0.047444; 0.032779;
MPI+OpenMP;2;5; 0.130021; 0.052688; 0.053246; 0.024087;
MPI+OpenMP;3;5; 0.129301; 0.054257; 0.045652; 0.029391;
MPI+OpenMP;4;5; 0.147753; 0.056468; 0.061990; 0.029294;
MPIOnly;0;9; 0.197756; 0.097696; 0.071592; 0.028466;
MPI+OpenMP;1;9; 0.165110; 0.059342; 0.076326; 0.029441;
MPI+OpenMP;2;9; 0.203273; 0.095887; 0.071785; 0.035600;
MPI+OpenMP;3;9; 0.210954; 0.086280; 0.070917; 0.053753;
MPI+OpenMP;4;9; 0.252041; 0.057440; 0.124041; 0.070558;
Sequential;0;0; 0.085847; 0.052567; 0.0; 0.033280;
MPIOnly;0;1; 0.109213; 0.060283; 0.009047; 0.048930;
MPI+OpenMP;1;1; 0.149011; 0.060096; 0.008699; 0.088915;
MPI+OpenMP;2;1; 0.140886; 0.060111; 0.008337; 0.080775;
MPI+OpenMP;3;1; 0.127266; 0.060602; 0.008633; 0.066664;
MPI+OpenMP;4;1; 0.123127; 0.061243; 0.008965; 0.061884;
MPIOnly;0;3; 0.122327; 0.052762; 0.030196; 0.039368;
MPI+OpenMP;1;3; 0.128977; 0.052780; 0.027513; 0.048684;
MPI+OpenMP;2;3; 0.119477; 0.050815; 0.027890; 0.040772;
MPI+OpenMP;3;3; 0.120205; 0.054588; 0.028729; 0.036888;
MPI+OpenMP;4;3; 0.133170; 0.055419; 0.042596; 0.035155;
MPIOnly;0;5; 0.118522; 0.052456; 0.042826; 0.023239;
MPI+OpenMP;1;5; 0.122790; 0.052662; 0.043256; 0.026872;
MPI+OpenMP;2;5; 0.127192; 0.056319; 0.042942; 0.027927;
MPI+OpenMP;3;5; 0.128218; 0.054769; 0.041656; 0.031792;
MPI+OpenMP;4;5; 0.142497; 0.053764; 0.041660; 0.047072;
MPIOnly;0;9; 0.210542; 0.102211; 0.079939; 0.028390;
MPI+OpenMP;1;9; 0.180082; 0.063208; 0.081306; 0.035568;
MPI+OpenMP;2;9; 0.181051; 0.054457; 0.078301; 0.048293;
MPI+OpenMP;3;9; 0.203869; 0.064030; 0.072299; 0.067540;
MPI+OpenMP;4;9; 0.298193; 0.068376; 0.129885; 0.099932;
Sequential;0;0; 0.090138; 0.058029; 0.0; 0.032109;
MPIOnly;0;1; 0.106639; 0.057545; 0.008546; 0.049094;
MPI+OpenMP;1;1; 0.147714; 0.057710; 0.008265; 0.090004;
MPI+OpenMP;2;1; 0.138210; 0.057314; 0.008382; 0.080896;
MPI+OpenMP;3;1; 0.122741; 0.057143; 0.008232; 0.065598;
MPI+OpenMP;4;1; 0.118975; 0.056897; 0.008313; 0.062078;
MPIOnly;0;3; 0.120849; 0.051216; 0.027524; 0.042108;
MPI+OpenMP;1;3; 0.140005; 0.050425; 0.031190; 0.058390;
MPI+OpenMP;2;3; 0.119711; 0.049154; 0.029987; 0.040569;
MPI+OpenMP;3;3; 0.125770; 0.051018; 0.030429; 0.044322;
MPI+OpenMP;4;3; 0.117549; 0.052465; 0.028562; 0.036521;
MPIOnly;0;5; 0.118232; 0.051933; 0.039849; 0.026450;
MPI+OpenMP;1;5; 0.116979; 0.049820; 0.039868; 0.027291;
MPI+OpenMP;2;5; 0.123924; 0.052249; 0.042670; 0.029004;
MPI+OpenMP;3;5; 0.148084; 0.071903; 0.045325; 0.030856;
MPI+OpenMP;4;5; 0.158600; 0.060905; 0.046057; 0.051637;
MPIOnly;0;9; 0.188010; 0.087856; 0.074559; 0.025593;
MPI+OpenMP;1;9; 0.191768; 0.095954; 0.071274; 0.024540;
MPI+OpenMP;2;9; 0.173099; 0.052757; 0.069296; 0.051044;
MPI+OpenMP;3;9; 0.218539; 0.066846; 0.088351; 0.063341;
MPI+OpenMP;4;9; 0.292734; 0.075572; 0.122118; 0.095044;
Sequential;0;0; 0.083158; 0.051179; 0.0; 0.031979;
MPIOnly;0;1; 0.100604; 0.056922; 0.008299; 0.043682;
MPI+OpenMP;1;1; 0.142418; 0.056865; 0.008447; 0.085553;
MPI+OpenMP;2;1; 0.133820; 0.056369; 0.008560; 0.077451;
MPI+OpenMP;3;1; 0.125747; 0.056839; 0.008672; 0.068908;
MPI+OpenMP;4;1; 0.120423; 0.057952; 0.008676; 0.062471;
MPIOnly;0;3; 0.126363; 0.050372; 0.031764; 0.044226;
MPI+OpenMP;1;3; 0.126623; 0.049850; 0.029970; 0.046801;
MPI+OpenMP;2;3; 0.123910; 0.049574; 0.029389; 0.044945;
MPI+OpenMP;3;3; 0.109858; 0.049574; 0.027079; 0.033205;
MPI+OpenMP;4;3; 0.111325; 0.051128; 0.026062; 0.034134;
