Sequential;0;0; 0.866731; 0.565488; 0.0; 0.301243;
MPIOnly;0;1; 1.079717; 0.560743; 0.009466; 0.518973;
MPI+OpenMP;1;1; 2.145628; 0.563479; 0.009050; 1.582149;
MPI+OpenMP;2;1; 1.385731; 0.547911; 0.009802; 0.837820;
MPI+OpenMP;3;1; 1.084660; 0.545907; 0.009332; 0.538753;
MPI+OpenMP;4;1; 0.978401; 0.557507; 0.008787; 0.420894;
MPIOnly;0;3; 1.084802; 0.588542; 0.150969; 0.345290;
MPI+OpenMP;1;3; 1.091258; 0.552969; 0.168882; 0.369407;
MPI+OpenMP;2;3; 0.862146; 0.549497; 0.118817; 0.193831;
MPI+OpenMP;3;3; 0.924074; 0.589029; 0.151757; 0.183287;
MPI+OpenMP;4;3; 0.901717; 0.568740; 0.183434; 0.149542;
MPIOnly;0;5; 0.929918; 0.645600; 0.147139; 0.137178;
MPI+OpenMP;1;5; 1.200845; 0.816145; 0.189900; 0.194799;
MPI+OpenMP;2;5; 0.930799; 0.591381; 0.198629; 0.140789;
MPI+OpenMP;3;5; 0.922369; 0.646038; 0.171583; 0.104747;
MPI+OpenMP;4;5; 1.694157; 0.637734; 0.933331; 0.123090;
MPIOnly;0;9; 1.265293; 0.821315; 0.356651; 0.087326;
MPI+OpenMP;1;9; 1.061043; 0.782447; 0.171001; 0.107594;
MPI+OpenMP;2;9; 1.184358; 0.765198; 0.307004; 0.112155;
MPI+OpenMP;3;9; 1.170762; 0.891518; 0.156958; 0.122286;
MPI+OpenMP;4;9; 1.269686; 0.821858; 0.237250; 0.210577;
Sequential;0;0; 0.863519; 0.569970; 0.0; 0.293548;
MPIOnly;0;1; 1.149887; 0.602057; 0.009268; 0.547830;
MPI+OpenMP;1;1; 2.154786; 0.562507; 0.009139; 1.592279;
MPI+OpenMP;2;1; 1.367158; 0.552114; 0.008932; 0.815044;
MPI+OpenMP;3;1; 1.142021; 0.564707; 0.008949; 0.577314;
MPI+OpenMP;4;1; 1.032820; 0.588179; 0.009310; 0.444641;
MPIOnly;0;3; 1.031404; 0.585025; 0.185637; 0.260742;
MPI+OpenMP;1;3; 1.428641; 0.849261; 0.217046; 0.362334;
MPI+OpenMP;2;3; 0.964314; 0.590292; 0.173060; 0.200959;
MPI+OpenMP;3;3; 0.881230; 0.574943; 0.139761; 0.166525;
MPI+OpenMP;4;3; 0.836070; 0.574002; 0.115066; 0.147002;
