Sequential;0;0; 3.650543; 2.133949; 0.0; 1.516594;
MPIOnly;0;1; 4.127587; 2.098136; 0.008935; 2.029451;
MPI+OpenMP;1;1; 8.248144; 2.216802; 0.009184; 6.031342;
MPI+OpenMP;2;1; 5.319903; 2.273934; 0.008483; 3.045969;
MPI+OpenMP;3;1; 4.306966; 2.204768; 0.008757; 2.102198;
MPI+OpenMP;4;1; 3.922037; 2.275580; 0.009014; 1.646457;
MPIOnly;0;3; 3.814199; 2.238723; 0.540386; 1.035090;
MPI+OpenMP;1;3; 5.108705; 3.290178; 0.437022; 1.381504;
MPI+OpenMP;2;3; 3.439560; 2.215236; 0.444159; 0.780165;
MPI+OpenMP;3;3; 3.205626; 2.249657; 0.452118; 0.503851;
MPI+OpenMP;4;3; 3.191256; 2.245583; 0.496162; 0.449511;
MPIOnly;0;5; 3.684092; 2.545694; 0.587016; 0.551381;
MPI+OpenMP;1;5; 3.549708; 2.484926; 0.442668; 0.622114;
MPI+OpenMP;2;5; 3.601352; 2.543311; 0.583661; 0.474379;
MPI+OpenMP;3;5; 4.032186; 3.137317; 0.538875; 0.355994;
MPI+OpenMP;4;5; 3.674580; 2.838679; 0.458150; 0.377750;
MPIOnly;0;9; 4.211238; 3.223057; 0.553306; 0.434873;
MPI+OpenMP;1;9; 4.729944; 3.698664; 0.675858; 0.355419;
MPI+OpenMP;2;9; 4.514860; 3.635939; 0.493050; 0.385869;
MPI+OpenMP;3;9; 4.178367; 3.206835; 0.607271; 0.364260;
MPI+OpenMP;4;9; 4.551740; 3.475934; 0.636545; 0.439258;
Sequential;0;0; 3.687976; 2.087044; 0.0; 1.600932;
MPIOnly;0;1; 4.128932; 2.133544; 0.009195; 1.995388;
MPI+OpenMP;1;1; 8.588621; 2.270215; 0.008759; 6.318406;
MPI+OpenMP;2;1; 5.570687; 2.205108; 0.010277; 3.365579;
MPI+OpenMP;3;1; 4.310756; 2.215825; 0.008745; 2.094931;
MPI+OpenMP;4;1; 3.775987; 2.148248; 0.008549; 1.627739;
MPIOnly;0;3; 3.705978; 2.189131; 0.508829; 1.008017;
MPI+OpenMP;1;3; 4.168175; 2.335096; 0.418405; 1.414673;
MPI+OpenMP;2;3; 3.378335; 2.257286; 0.417085; 0.703964;
MPI+OpenMP;3;3; 3.397281; 2.303027; 0.464799; 0.629453;
MPI+OpenMP;4;3; 3.329082; 2.376162; 0.477533; 0.475387;
MPIOnly;0;5; 3.223221; 2.249114; 0.407870; 0.566235;
MPI+OpenMP;1;5; 3.418984; 2.367278; 0.437818; 0.613886;
MPI+OpenMP;2;5; 3.548232; 2.545751; 0.526221; 0.476260;
MPI+OpenMP;3;5; 3.941860; 3.080087; 0.510078; 0.351693;
MPI+OpenMP;4;5; 3.332774; 2.472310; 0.525474; 0.334990;
MPIOnly;0;9; 4.549700; 3.421908; 0.688196; 0.439595;
MPI+OpenMP;1;9; 4.370239; 3.367281; 0.675993; 0.326964;
MPI+OpenMP;2;9; 4.867602; 3.888534; 0.592524; 0.386544;
MPI+OpenMP;3;9; 4.459628; 3.416867; 0.623178; 0.419582;
MPI+OpenMP;4;9; 4.743320; 3.593908; 0.638879; 0.510531;
Sequential;0;0; 3.744402; 2.167396; 0.0; 1.577006;
MPIOnly;0;1; 4.207263; 2.158265; 0.008642; 2.048998;
MPI+OpenMP;1;1; 8.526044; 2.269161; 0.009392; 6.256883;
MPI+OpenMP;2;1; 5.308347; 2.136140; 0.009344; 3.172206;
MPI+OpenMP;3;1; 4.406464; 2.212513; 0.008925; 2.193951;
MPI+OpenMP;4;1; 3.789955; 2.133472; 0.009560; 1.656482;
MPIOnly;0;3; 3.842738; 2.229619; 0.531153; 1.081965;
MPI+OpenMP;1;3; 4.297977; 2.491887; 0.428724; 1.377366;
MPI+OpenMP;2;3; 3.386672; 2.259139; 0.400362; 0.727168;
MPI+OpenMP;3;3; 3.570146; 2.427000; 0.409114; 0.734031;
MPI+OpenMP;4;3; 3.170329; 2.252009; 0.468331; 0.449987;
MPIOnly;0;5; 3.580681; 2.603498; 0.415010; 0.562171;
MPI+OpenMP;1;5; 3.713619; 2.560532; 0.529299; 0.623787;
MPI+OpenMP;2;5; 4.340331; 3.200905; 0.619512; 0.519913;
MPI+OpenMP;3;5; 3.442503; 2.566594; 0.541091; 0.334817;
MPI+OpenMP;4;5; 3.680441; 2.835291; 0.568168; 0.276982;
MPIOnly;0;9; 4.391023; 3.342023; 0.735088; 0.313912;
MPI+OpenMP;1;9; 4.658749; 3.570074; 0.674402; 0.414269;
MPI+OpenMP;2;9; 4.458337; 3.415739; 0.670044; 0.372552;
MPI+OpenMP;3;9; 4.588475; 3.501709; 0.722927; 0.363838;
MPI+OpenMP;4;9; 4.114609; 3.099293; 0.588813; 0.426503;
Sequential;0;0; 3.600586; 2.109294; 0.0; 1.491292;
MPIOnly;0;1; 3.949777; 2.008494; 0.008318; 1.941283;
MPI+OpenMP;1;1; 7.880970; 2.093995; 0.008703; 5.786975;
MPI+OpenMP;2;1; 5.050622; 2.074131; 0.008128; 2.976491;
MPI+OpenMP;3;1; 4.282149; 2.179916; 0.008849; 2.102233;
MPI+OpenMP;4;1; 3.680322; 2.087963; 0.008665; 1.592359;
MPIOnly;0;3; 3.475147; 2.017890; 0.467190; 0.990065;
MPI+OpenMP;1;3; 4.127289; 2.216497; 0.473177; 1.437615;
MPI+OpenMP;2;3; 3.311699; 2.228063; 0.399761; 0.683872;
MPI+OpenMP;3;3; 3.798676; 2.653273; 0.524063; 0.621340;
MPI+OpenMP;4;3; 3.373680; 2.417810; 0.439637; 0.516231;
MPIOnly;0;5; 3.124829; 2.112663; 0.475590; 0.536574;
MPI+OpenMP;1;5; 4.443758; 3.355561; 0.488520; 0.599677;
MPI+OpenMP;2;5; 3.175578; 2.280040; 0.457232; 0.438304;
MPI+OpenMP;3;5; 3.023306; 2.243039; 0.461569; 0.318697;
MPI+OpenMP;4;5; 3.398175; 2.597010; 0.536901; 0.264263;
MPIOnly;0;9; 3.900863; 2.916490; 0.684134; 0.300239;
MPI+OpenMP;1;9; 4.418518; 3.307452; 0.817820; 0.293244;
MPI+OpenMP;2;9; 4.205566; 3.289741; 0.557049; 0.358775;
MPI+OpenMP;3;9; 4.112116; 3.097932; 0.660638; 0.353546;
MPI+OpenMP;4;9; 3.796668; 2.865622; 0.491881; 0.439165;
Sequential;0;0; 3.497134; 2.003395; 0.0; 1.493739;
MPIOnly;0;1; 3.932849; 2.002159; 0.008873; 1.930690;
MPI+OpenMP;1;1; 7.946259; 2.128640; 0.008446; 5.817619;
MPI+OpenMP;2;1; 5.064477; 2.054390; 0.008669; 3.010087;
MPI+OpenMP;3;1; 4.137308; 2.079513; 0.008709; 2.057795;
