Sequential;0;0; 0.276572; 0.212354; 0.0; 0.064218;
MPIOnly;0;1; 0.320700; 0.215292; 0.008709; 0.105408;
MPI+OpenMP;1;1; 0.468471; 0.211655; 0.008890; 0.256816;
MPI+OpenMP;2;1; 0.416539; 0.226463; 0.008842; 0.190076;
MPI+OpenMP;3;1; 0.371235; 0.218555; 0.008572; 0.152680;
MPI+OpenMP;4;1; 0.351740; 0.217999; 0.008533; 0.133741;
MPIOnly;0;3; 0.303543; 0.207355; 0.041382; 0.054806;
MPI+OpenMP;1;3; 0.354149; 0.221596; 0.042121; 0.090431;
MPI+OpenMP;2;3; 0.338623; 0.226202; 0.040371; 0.072050;
MPI+OpenMP;3;3; 0.341722; 0.232480; 0.042324; 0.066918;
MPI+OpenMP;4;3; 0.344833; 0.227137; 0.046506; 0.071190;
MPIOnly;0;5; 0.338790; 0.239265; 0.061524; 0.038000;
MPI+OpenMP;1;5; 0.350721; 0.227281; 0.061800; 0.061639;
MPI+OpenMP;2;5; 0.332911; 0.220512; 0.064087; 0.048310;
MPI+OpenMP;3;5; 0.339919; 0.221340; 0.067649; 0.050928;
MPI+OpenMP;4;5; 0.369203; 0.228936; 0.062452; 0.077813;
MPIOnly;0;9; 0.443817; 0.307582; 0.097870; 0.038362;
MPI+OpenMP;1;9; 0.399926; 0.253046; 0.098888; 0.047990;
MPI+OpenMP;2;9; 0.416828; 0.253329; 0.119706; 0.043789;
MPI+OpenMP;3;9; 0.535192; 0.353202; 0.094216; 0.087773;
MPI+OpenMP;4;9; 0.620529; 0.287258; 0.127571; 0.205699;
Sequential;0;0; 0.275508; 0.213948; 0.0; 0.061560;
MPIOnly;0;1; 0.323579; 0.217238; 0.008510; 0.106340;
MPI+OpenMP;1;1; 0.481740; 0.217324; 0.008273; 0.264416;
MPI+OpenMP;2;1; 0.395807; 0.213165; 0.008350; 0.182642;
MPI+OpenMP;3;1; 0.374640; 0.219027; 0.008365; 0.155613;
MPI+OpenMP;4;1; 0.366588; 0.230843; 0.009384; 0.135745;
MPIOnly;0;3; 0.333584; 0.232442; 0.041939; 0.059203;
MPI+OpenMP;1;3; 0.363548; 0.229877; 0.044054; 0.089617;
MPI+OpenMP;2;3; 0.344856; 0.231650; 0.041968; 0.071238;
MPI+OpenMP;3;3; 0.334195; 0.218629; 0.043046; 0.072520;
MPI+OpenMP;4;3; 0.348421; 0.233002; 0.049064; 0.066355;
MPIOnly;0;5; 0.393334; 0.296261; 0.060458; 0.036615;
MPI+OpenMP;1;5; 0.475253; 0.340155; 0.082814; 0.052282;
MPI+OpenMP;2;5; 0.348520; 0.227720; 0.076587; 0.044213;
MPI+OpenMP;3;5; 0.335239; 0.225609; 0.063438; 0.046189;
MPI+OpenMP;4;5; 0.380119; 0.238049; 0.063974; 0.078094;
MPIOnly;0;9; 0.452065; 0.320427; 0.092858; 0.038779;
MPI+OpenMP;1;9; 0.395304; 0.250394; 0.105683; 0.039225;
MPI+OpenMP;2;9; 0.539320; 0.358908; 0.122454; 0.057953;
MPI+OpenMP;3;9; 0.512094; 0.322997; 0.107813; 0.081282;
MPI+OpenMP;4;9; 0.602405; 0.259524; 0.135081; 0.207798;
Sequential;0;0; 0.272295; 0.212029; 0.0; 0.060266;
MPIOnly;0;1; 0.331224; 0.217323; 0.008710; 0.113901;
MPI+OpenMP;1;1; 0.464506; 0.208058; 0.008887; 0.256448;
MPI+OpenMP;2;1; 0.396596; 0.218102; 0.008836; 0.178494;
MPI+OpenMP;3;1; 0.373775; 0.213769; 0.008990; 0.160006;
MPI+OpenMP;4;1; 0.361711; 0.218290; 0.009255; 0.143421;
MPIOnly;0;3; 0.312408; 0.213292; 0.041487; 0.057629;
MPI+OpenMP;1;3; 0.333938; 0.210590; 0.040070; 0.083278;
MPI+OpenMP;2;3; 0.339850; 0.226792; 0.041212; 0.071845;
MPI+OpenMP;3;3; 0.319982; 0.215333; 0.043128; 0.061520;
MPI+OpenMP;4;3; 0.340588; 0.219479; 0.045424; 0.075685;
MPIOnly;0;5; 0.351763; 0.242135; 0.061657; 0.047969;
MPI+OpenMP;1;5; 0.354137; 0.239217; 0.060577; 0.054341;
MPI+OpenMP;2;5; 0.346154; 0.230615; 0.060211; 0.055327;
MPI+OpenMP;3;5; 0.345301; 0.226885; 0.066693; 0.051723;
MPI+OpenMP;4;5; 0.379105; 0.237817; 0.092357; 0.048931;
MPIOnly;0;9; 0.427778; 0.287815; 0.094981; 0.044981;
MPI+OpenMP;1;9; 0.455001; 0.299815; 0.107857; 0.047328;
MPI+OpenMP;2;9; 0.487850; 0.335386; 0.110672; 0.041789;
MPI+OpenMP;3;9; 0.584617; 0.340076; 0.147969; 0.096569;
MPI+OpenMP;4;9; 0.605601; 0.265226; 0.192280; 0.148095;
Sequential;0;0; 0.269261; 0.206176; 0.0; 0.063085;
MPIOnly;0;1; 0.331099; 0.221403; 0.009586; 0.109696;
MPI+OpenMP;1;1; 0.481592; 0.220832; 0.008794; 0.260760;
MPI+OpenMP;2;1; 0.401218; 0.220157; 0.008407; 0.181061;
MPI+OpenMP;3;1; 0.367165; 0.212927; 0.008801; 0.154238;
MPI+OpenMP;4;1; 0.358929; 0.221138; 0.008360; 0.137791;
MPIOnly;0;3; 0.305576; 0.214123; 0.039185; 0.052267;
MPI+OpenMP;1;3; 0.353545; 0.224975; 0.040764; 0.087804;
MPI+OpenMP;2;3; 0.327172; 0.218170; 0.040574; 0.068426;
MPI+OpenMP;3;3; 0.351711; 0.225909; 0.051697; 0.074103;
MPI+OpenMP;4;3; 0.331917; 0.228890; 0.040625; 0.062402;
MPIOnly;0;5; 0.327693; 0.234362; 0.058053; 0.035278;
MPI+OpenMP;1;5; 0.401290; 0.288502; 0.061441; 0.051346;
MPI+OpenMP;2;5; 0.332686; 0.226055; 0.060926; 0.045705;
MPI+OpenMP;3;5; 0.348883; 0.226912; 0.068063; 0.053906;
MPI+OpenMP;4;5; 0.465399; 0.321899; 0.064136; 0.079362;
MPIOnly;0;9; 0.453082; 0.317970; 0.101234; 0.033875;
MPI+OpenMP;1;9; 0.518789; 0.374309; 0.100689; 0.043789;
MPI+OpenMP;2;9; 0.454745; 0.284287; 0.128538; 0.041919;
MPI+OpenMP;3;9; 0.547280; 0.360629; 0.112572; 0.074078;
MPI+OpenMP;4;9; 0.577965; 0.295842; 0.141867; 0.140255;
Sequential;0;0; 0.271663; 0.208026; 0.0; 0.063637;
MPIOnly;0;1; 0.329649; 0.218861; 0.008634; 0.110788;
MPI+OpenMP;1;1; 0.463802; 0.216545; 0.008659; 0.247257;
MPI+OpenMP;2;1; 0.407606; 0.224368; 0.008821; 0.183238;
MPI+OpenMP;3;1; 0.376323; 0.217677; 0.008787; 0.158645;
MPI+OpenMP;4;1; 0.353493; 0.215383; 0.008316; 0.138110;
MPIOnly;0;3; 0.315466; 0.216557; 0.041348; 0.057560;
MPI+OpenMP;1;3; 0.354362; 0.226397; 0.040723; 0.087242;
MPI+OpenMP;2;3; 0.330259; 0.219053; 0.041317; 0.069889;
MPI+OpenMP;3;3; 0.327148; 0.216178; 0.041040; 0.069930;
MPI+OpenMP;4;3; 0.329373; 0.217910; 0.041387; 0.070074;
MPIOnly;0;5; 0.333117; 0.236934; 0.061142; 0.035040;
MPI+OpenMP;1;5; 0.352749; 0.240263; 0.059237; 0.053249;
MPI+OpenMP;2;5; 0.356323; 0.240882; 0.063880; 0.051561;
MPI+OpenMP;3;5; 0.349685; 0.242333; 0.060379; 0.046973;
MPI+OpenMP;4;5; 0.387532; 0.236130; 0.064597; 0.086803;
MPIOnly;0;9; 0.466054; 0.324251; 0.102879; 0.038920;
MPI+OpenMP;1;9; 0.474640; 0.325369; 0.102051; 0.047220;
MPI+OpenMP;2;9; 0.524970; 0.343561; 0.137880; 0.043528;
MPI+OpenMP;3;9; 0.451811; 0.259742; 0.116347; 0.075720;
MPI+OpenMP;4;9; 0.628623; 0.292696; 0.132565; 0.203360;
Sequential;0;0; 0.280369; 0.219832; 0.0; 0.060537;
MPIOnly;0;1; 0.321488; 0.211245; 0.008870; 0.110242;
MPI+OpenMP;1;1; 0.478297; 0.221166; 0.008628; 0.257131;
MPI+OpenMP;2;1; 0.401387; 0.222122; 0.008576; 0.179265;
MPI+OpenMP;3;1; 0.368379; 0.215733; 0.008669; 0.152645;
MPI+OpenMP;4;1; 0.353945; 0.213957; 0.009349; 0.139988;
MPIOnly;0;3; 0.327829; 0.229254; 0.040509; 0.058066;
MPI+OpenMP;1;3; 0.340371; 0.215990; 0.040030; 0.084349;
MPI+OpenMP;2;3; 0.335887; 0.222511; 0.042115; 0.071260;
MPI+OpenMP;3;3; 0.328487; 0.225325; 0.040988; 0.062174;
MPI+OpenMP;4;3; 0.334006; 0.219563; 0.042051; 0.072391;
MPIOnly;0;5; 0.345288; 0.236304; 0.072400; 0.036583;
MPI+OpenMP;1;5; 0.369982; 0.234948; 0.062704; 0.072330;
MPI+OpenMP;2;5; 0.358448; 0.238244; 0.072775; 0.047427;
MPI+OpenMP;3;5; 0.447593; 0.324568; 0.070698; 0.052325;
MPI+OpenMP;4;5; 0.386928; 0.248552; 0.090280; 0.048093;
